Predicted RUL
23.388611
23.379258000000004
23.371929
23.396065999999998
23.403847999999993
23.394875000000006
23.373272000000007
23.38670999999999
23.362705000000005
23.402198
23.41003499999999
23.40141900000001
23.391314999999995
23.391276
23.379022999999997
23.348352999999996
23.389206999999995
23.34974400000001
23.397033999999998
23.371618000000016
23.379582999999997
23.361356000000004
23.422254000000006
23.33972299999999
23.356058000000004
23.345004000000003
23.357651999999998
23.360874999999997
23.379655000000007
23.353867000000005
23.367150999999993
23.309677999999998
23.313918000000008
23.297328000000004
23.334980000000016
23.31995
23.321435999999995
23.297745999999997
23.31665199999999
23.298772999999997
23.295434000000004
23.324849000000018
23.304522999999996
23.292269999999995
23.327797000000004
23.313165999999995
23.317034000000007
23.333247
23.314166000000018
23.306685000000016
23.288262999999997
23.31367
23.339471
23.307654999999997
23.316110000000002
23.33088700000001
23.290574999999993
23.283503000000007
23.305160999999995
23.334031000000003
23.315973
23.298553000000005
23.273399999999995
23.321442
23.318740999999992
23.31833300000001
23.316160999999997
23.31562
23.306727000000002
23.302270000000007
23.299943000000003
23.301497999999995
23.295021999999996
23.278900000000004
23.284568
23.309269999999998
23.285304999999997
23.359671000000013
23.296540000000004
23.281451000000008
23.30288000000001
23.30083900000001
23.335231000000007
23.310750000000006
23.304678999999993
23.326871
23.316971000000017
23.306119
23.297828
23.315520999999993
23.335147999999993
23.31431299999999
23.306040000000003
23.318427999999994
23.313894000000015
23.294076
23.318942000000003
23.31823099999999
23.312338999999998
23.303688000000008
23.294717000000002
23.299943999999993
23.285466999999997
23.299322000000004
23.286147999999994
23.313091
23.313342999999996
23.323663000000007
23.299552999999996
23.254248000000008
23.29982200000001
23.298847000000002
23.29045199999999
23.285991999999993
23.301364999999986
23.304365999999995
23.318391000000016
23.285005999999996
23.30021700000001
23.28742699999999
23.299324000000006
23.308430000000012
23.295937999999992
23.299404000000003
23.274071999999997
23.31640999999999
23.267851999999998
23.304541999999987
23.294412000000015
23.267169000000003
23.299793000000005
23.310668999999994
23.280538999999994
23.279973999999996
23.285649000000003
23.306062000000008
23.297175000000006
23.245032000000002
23.29081499999998
23.293443999999994
